Date,country,province,Confirmed,Recovered,Deaths
2020-02-17,China,Tianjin,125,46.0,3
2020-02-18,China,Tianjin,128,48.0,3
2020-02-19,China,Tianjin,130,54.0,3
2020-02-20,China,Tianjin,131,59.0,3
2020-02-21,China,Tianjin,132,62.0,3
2020-02-22,China,Tianjin,135,65.0,3
2020-02-23,China,Tianjin,135,81.0,3
2020-02-24,China,Tianjin,135,87.0,3
2020-02-25,China,Tianjin,135,91.0,3
2020-02-26,China,Tianjin,135,96.0,3
2020-02-27,China,Tianjin,136,102.0,3
2020-02-28,China,Tianjin,136,102.0,3
2020-02-29,China,Tianjin,136,109.0,3
2020-03-01,China,Tianjin,136,111.0,3
2020-03-02,China,Tianjin,136,111.0,3
2020-03-03,China,Tianjin,136,124.0,3
2020-03-04,China,Tianjin,136,124.0,3
2020-03-05,China,Tianjin,136,128.0,3
2020-03-06,China,Tianjin,136,128.0,3
2020-03-07,China,Tianjin,136,128.0,3
2020-03-08,China,Tianjin,136,128.0,3
2020-03-09,China,Tianjin,136,130.0,3
2020-03-10,China,Tianjin,136,131.0,3
2020-03-11,China,Tianjin,136,131.0,3
2020-03-12,China,Tianjin,136,132.0,3
2020-03-13,China,Tianjin,136,132.0,3
2020-03-14,China,Tianjin,136,132.0,3
2020-03-15,China,Tianjin,136,133.0,3
2020-03-16,China,Tianjin,136,133.0,3
2020-03-17,China,Tianjin,136,133.0,3
2020-03-18,China,Tianjin,136,133.0,3
2020-03-19,China,Tianjin,137,133.0,3
2020-03-20,China,Tianjin,137,133.0,3
2020-03-21,China,Tianjin,137,133.0,3
2020-03-22,China,Tianjin,137,133.0,3
2020-03-23,China,Tianjin,141,133.0,3
2020-03-24,China,Tianjin,145,133.0,3
2020-03-25,China,Tianjin,145,133.0,3
2020-03-26,China,Tianjin,151,133.0,3
2020-03-27,China,Tianjin,155,133.0,3
2020-03-28,China,Tianjin,161,133.0,3
2020-03-29,China,Tianjin,166,133.0,3
2020-03-30,China,Tianjin,174,133.0,3
2020-03-31,China,Tianjin,174,135.0,3
2020-04-01,China,Tianjin,176,135.0,3
2020-04-02,China,Tianjin,176,135.0,3
2020-04-03,China,Tianjin,180,140.0,3
2020-04-04,China,Tianjin,180,144.0,3
2020-04-05,China,Tianjin,180,144.0,3
2020-04-06,China,Tianjin,180,144.0,3
2020-04-07,China,Tianjin,180,151.0,3
2020-04-08,China,Tianjin,180,152.0,3
2020-04-09,China,Tianjin,182,152.0,3
2020-04-10,China,Tianjin,183,158.0,3
2020-04-11,China,Tianjin,183,161.0,3
2020-04-12,China,Tianjin,183,161.0,3
2020-04-13,China,Tianjin,184,164.0,3
2020-04-14,China,Tianjin,185,168.0,3
2020-04-15,China,Tianjin,185,171.0,3
2020-04-16,China,Tianjin,186,172.0,3
2020-04-17,China,Tianjin,189,173.0,3
2020-04-18,China,Tianjin,189,173.0,3
2020-04-19,China,Tianjin,189,174.0,3
2020-04-20,China,Tianjin,189,174.0,3
2020-04-21,China,Tianjin,189,176.0,3
2020-04-22,China,Tianjin,189,176.0,3
2020-04-23,China,Tianjin,189,179.0,3
2020-04-24,China,Tianjin,190,181.0,3
2020-04-25,China,Tianjin,190,182.0,3
2020-04-26,China,Tianjin,190,182.0,3
2020-04-27,China,Tianjin,190,182.0,3
2020-04-28,China,Tianjin,190,183.0,3
2020-04-29,China,Tianjin,190,183.0,3
2020-04-30,China,Tianjin,190,184.0,3
2020-05-01,China,Tianjin,190,185.0,3
2020-05-02,China,Tianjin,190,185.0,3
2020-05-03,China,Tianjin,190,186.0,3
2020-05-04,China,Tianjin,190,186.0,3
2020-05-05,China,Tianjin,190,186.0,3
2020-05-06,China,Tianjin,190,186.0,3
2020-05-07,China,Tianjin,190,186.0,3
2020-05-08,China,Tianjin,191,186.0,3
2020-05-09,China,Tianjin,191,186.0,3
2020-05-10,China,Tianjin,191,186.0,3
2020-05-11,China,Tianjin,191,186.0,3
2020-05-12,China,Tianjin,191,186.0,3
2020-05-13,China,Tianjin,191,187.0,3
2020-05-14,China,Tianjin,191,187.0,3
2020-05-15,China,Tianjin,191,187.0,3
2020-05-16,China,Tianjin,192,187.0,3
2020-05-17,China,Tianjin,192,187.0,3
2020-05-18,China,Tianjin,192,187.0,3
2020-05-19,China,Tianjin,192,187.0,3
2020-05-20,China,Tianjin,192,187.0,3
2020-05-21,China,Tianjin,192,187.0,3
2020-05-22,China,Tianjin,192,187.0,3
2020-05-23,China,Tianjin,192,187.0,3
2020-05-24,China,Tianjin,192,188.0,3
2020-05-25,China,Tianjin,192,188.0,3
2020-05-26,China,Tianjin,192,188.0,3
2020-05-27,China,Tianjin,192,188.0,3
2020-05-28,China,Tianjin,192,188.0,3
2020-05-29,China,Tianjin,192,188.0,3
2020-05-30,China,Tianjin,192,188.0,3
2020-05-31,China,Tianjin,192,188.0,3
2020-06-01,China,Tianjin,192,188.0,3
2020-06-02,China,Tianjin,192,188.0,3
2020-06-03,China,Tianjin,192,188.0,3
2020-06-04,China,Tianjin,192,189.0,3
2020-06-05,China,Tianjin,192,189.0,3
2020-06-06,China,Tianjin,193,189.0,3
2020-06-07,China,Tianjin,193,189.0,3
2020-06-08,China,Tianjin,193,189.0,3
2020-06-09,China,Tianjin,194,189.0,3
2020-06-10,China,Tianjin,195,189.0,3
2020-06-11,China,Tianjin,195,189.0,3
2020-06-12,China,Tianjin,196,189.0,3
2020-06-13,China,Tianjin,196,189.0,3
2020-06-14,China,Tianjin,196,189.0,3
2020-06-15,China,Tianjin,196,189.0,3
2020-06-16,China,Tianjin,196,189.0,3
2020-06-17,China,Tianjin,197,191.0,3
2020-06-18,China,Tianjin,197,191.0,3
2020-06-19,China,Tianjin,197,191.0,3
2020-06-20,China,Tianjin,197,191.0,3
2020-06-21,China,Tianjin,197,191.0,3
2020-06-22,China,Tianjin,198,192.0,3
2020-06-23,China,Tianjin,198,192.0,3
2020-06-24,China,Tianjin,198,192.0,3
2020-06-25,China,Tianjin,198,193.0,3
2020-06-26,China,Tianjin,198,193.0,3
2020-06-27,China,Tianjin,198,193.0,3
2020-06-28,China,Tianjin,198,194.0,3
2020-06-29,China,Tianjin,198,194.0,3
2020-06-30,China,Tianjin,198,194.0,3
2020-07-01,China,Tianjin,198,194.0,3
2020-07-02,China,Tianjin,198,194.0,3
2020-07-03,China,Tianjin,198,194.0,3
2020-07-04,China,Tianjin,199,194.0,3
2020-07-05,China,Tianjin,199,194.0,3
2020-07-06,China,Tianjin,199,194.0,3
2020-07-07,China,Tianjin,199,194.0,3
2020-07-08,China,Tianjin,199,195.0,3
2020-07-09,China,Tianjin,199,195.0,3
2020-07-10,China,Tianjin,199,195.0,3
2020-07-11,China,Tianjin,203,195.0,3
2020-07-12,China,Tianjin,203,195.0,3
2020-07-13,China,Tianjin,203,195.0,3
2020-07-14,China,Tianjin,203,195.0,3
2020-07-15,China,Tianjin,203,195.0,3
2020-07-16,China,Tianjin,203,195.0,3
2020-07-17,China,Tianjin,203,195.0,3
2020-07-18,China,Tianjin,203,195.0,3
2020-07-19,China,Tianjin,203,195.0,3
2020-07-20,China,Tianjin,203,195.0,3
2020-07-21,China,Tianjin,203,195.0,3
2020-07-22,China,Tianjin,203,195.0,3
2020-07-23,China,Tianjin,203,195.0,3
2020-07-24,China,Tianjin,203,195.0,3
2020-07-25,China,Tianjin,204,195.0,3
2020-07-26,China,Tianjin,204,195.0,3
2020-07-27,China,Tianjin,204,195.0,3
2020-07-28,China,Tianjin,204,195.0,3
2020-07-29,China,Tianjin,204,195.0,3
2020-07-30,China,Tianjin,205,195.0,3
2020-07-31,China,Tianjin,205,195.0,3
2020-08-01,China,Tianjin,205,196.0,3
2020-08-02,China,Tianjin,205,196.0,3
2020-08-03,China,Tianjin,205,196.0,3
2020-08-04,China,Tianjin,205,196.0,3
2020-08-05,China,Tianjin,205,197.0,3
2020-08-06,China,Tianjin,205,197.0,3
2020-08-07,China,Tianjin,205,197.0,3
2020-08-08,China,Tianjin,205,199.0,3
2020-08-09,China,Tianjin,205,200.0,3
2020-08-10,China,Tianjin,205,201.0,3
2020-08-11,China,Tianjin,205,202.0,3
2020-08-12,China,Tianjin,205,202.0,3
2020-08-13,China,Tianjin,205,202.0,3
2020-08-14,China,Tianjin,205,202.0,3
2020-08-15,China,Tianjin,207,202.0,3
2020-08-16,China,Tianjin,207,202.0,3
2020-08-17,China,Tianjin,209,202.0,3
2020-08-18,China,Tianjin,209,202.0,3
2020-08-19,China,Tianjin,210,202.0,3
2020-08-20,China,Tianjin,216,202.0,3
2020-08-21,China,Tianjin,216,202.0,3
2020-08-22,China,Tianjin,218,203.0,3
2020-08-23,China,Tianjin,218,203.0,3
2020-08-24,China,Tianjin,219,203.0,3
2020-08-25,China,Tianjin,220,203.0,3
2020-08-26,China,Tianjin,220,203.0,3
2020-08-27,China,Tianjin,220,205.0,3
2020-08-28,China,Tianjin,220,205.0,3
2020-08-29,China,Tianjin,221,213.0,3
2020-08-30,China,Tianjin,226,213.0,3
2020-08-31,China,Tianjin,229,213.0,3
2020-09-01,China,Tianjin,229,213.0,3
2020-09-02,China,Tianjin,229,214.0,3
2020-09-03,China,Tianjin,230,214.0,3
2020-09-04,China,Tianjin,231,214.0,3
2020-09-05,China,Tianjin,231,214.0,3
2020-09-06,China,Tianjin,232,215.0,3
2020-09-07,China,Tianjin,233,215.0,3
2020-09-08,China,Tianjin,233,216.0,3
2020-09-09,China,Tianjin,233,216.0,3
2020-09-10,China,Tianjin,233,220.0,3
2020-09-11,China,Tianjin,233,220.0,3
2020-09-12,China,Tianjin,234,221.0,3
2020-09-13,China,Tianjin,234,225.0,3
2020-09-14,China,Tianjin,234,225.0,3
2020-09-15,China,Tianjin,234,225.0,3
2020-09-16,China,Tianjin,234,225.0,3
2020-09-17,China,Tianjin,237,225.0,3
2020-09-18,China,Tianjin,237,226.0,3
2020-09-19,China,Tianjin,237,226.0,3
2020-09-20,China,Tianjin,237,227.0,3
2020-09-21,China,Tianjin,238,228.0,3
2020-09-22,China,Tianjin,239,229.0,3
2020-09-23,China,Tianjin,239,229.0,3
2020-09-24,China,Tianjin,239,230.0,3
2020-09-25,China,Tianjin,240,230.0,3
2020-09-26,China,Tianjin,240,233.0,3
2020-09-27,China,Tianjin,240,233.0,3
2020-09-28,China,Tianjin,240,233.0,3
2020-09-29,China,Tianjin,240,233.0,3
2020-09-30,China,Tianjin,240,233.0,3
2020-10-01,China,Tianjin,240,234.0,3
2020-10-02,China,Tianjin,240,234.0,3
2020-10-03,China,Tianjin,241,234.0,3
2020-10-04,China,Tianjin,241,234.0,3
2020-10-05,China,Tianjin,242,235.0,3
2020-10-06,China,Tianjin,242,235.0,3
2020-10-07,China,Tianjin,242,235.0,3
2020-10-08,China,Tianjin,242,235.0,3
2020-10-09,China,Tianjin,244,236.0,3
2020-10-10,China,Tianjin,244,236.0,3
2020-10-11,China,Tianjin,245,237.0,3
2020-10-12,China,Tianjin,245,238.0,3
2020-10-13,China,Tianjin,245,238.0,3
2020-10-14,China,Tianjin,245,238.0,3
2020-10-15,China,Tianjin,247,240.0,3
2020-10-16,China,Tianjin,251,240.0,3
2020-10-17,China,Tianjin,252,240.0,3
2020-10-18,China,Tianjin,254,240.0,3
2020-10-19,China,Tianjin,256,241.0,3
2020-10-20,China,Tianjin,256,241.0,3
2020-10-21,China,Tianjin,256,241.0,3
2020-10-22,China,Tianjin,256,242.0,3
2020-10-23,China,Tianjin,259,242.0,3
2020-10-24,China,Tianjin,260,242.0,3
2020-10-25,China,Tianjin,260,245.0,3
2020-10-26,China,Tianjin,260,246.0,3
2020-10-27,China,Tianjin,261,246.0,3
2020-10-28,China,Tianjin,263,247.0,3
2020-10-29,China,Tianjin,265,247.0,3
2020-10-30,China,Tianjin,270,251.0,3
2020-10-31,China,Tianjin,270,251.0,3
2020-11-01,China,Tianjin,271,251.0,3
2020-11-02,China,Tianjin,273,251.0,3
2020-11-03,China,Tianjin,273,255.0,3
2020-11-04,China,Tianjin,273,257.0,3
2020-11-05,China,Tianjin,275,259.0,3
2020-11-06,China,Tianjin,275,260.0,3
2020-11-07,China,Tianjin,275,263.0,3
2020-11-08,China,Tianjin,276,263.0,3
2020-11-09,China,Tianjin,277,263.0,3
2020-11-10,China,Tianjin,283,265.0,3
2020-11-11,China,Tianjin,285,265.0,3
2020-11-12,China,Tianjin,285,265.0,3
2020-11-13,China,Tianjin,287,266.0,3
2020-11-14,China,Tianjin,289,266.0,3
2020-11-15,China,Tianjin,289,267.0,3
2020-11-16,China,Tianjin,290,269.0,3
2020-11-17,China,Tianjin,291,274.0,3
2020-11-18,China,Tianjin,291,275.0,3
2020-11-19,China,Tianjin,291,276.0,3
2020-11-20,China,Tianjin,296,276.0,3
2020-11-21,China,Tianjin,297,277.0,3
2020-11-22,China,Tianjin,298,277.0,3
2020-11-23,China,Tianjin,299,279.0,3
2020-11-24,China,Tianjin,299,279.0,3
2020-11-25,China,Tianjin,299,279.0,3
2020-11-26,China,Tianjin,299,281.0,3
2020-11-27,China,Tianjin,300,283.0,3
2020-11-28,China,Tianjin,300,283.0,3
2020-11-29,China,Tianjin,300,285.0,3
2020-11-30,China,Tianjin,300,286.0,3
2020-12-01,China,Tianjin,300,287.0,3
2020-12-02,China,Tianjin,300,290.0,3
2020-12-03,China,Tianjin,300,291.0,3
2020-12-04,China,Tianjin,300,292.0,3
2020-12-05,China,Tianjin,301,292.0,3
2020-12-06,China,Tianjin,301,292.0,3
2020-12-07,China,Tianjin,301,292.0,3
2020-12-08,China,Tianjin,301,292.0,3
2020-12-09,China,Tianjin,301,293.0,3
2020-12-10,China,Tianjin,301,293.0,3
2020-12-11,China,Tianjin,302,294.0,3
2020-12-12,China,Tianjin,302,295.0,3
2020-12-13,China,Tianjin,302,295.0,3
2020-12-14,China,Tianjin,302,295.0,3
2020-12-15,China,Tianjin,303,295.0,3
2020-12-16,China,Tianjin,303,296.0,3
2020-12-17,China,Tianjin,303,296.0,3
2020-12-18,China,Tianjin,304,296.0,3
2020-12-19,China,Tianjin,304,296.0,3
2020-12-20,China,Tianjin,304,296.0,3
2020-12-21,China,Tianjin,304,297.0,3
2020-12-22,China,Tianjin,304,297.0,3
2020-12-23,China,Tianjin,304,298.0,3
2020-12-24,China,Tianjin,304,298.0,3
2020-12-25,China,Tianjin,304,298.0,3
2020-12-26,China,Tianjin,304,298.0,3
2020-12-27,China,Tianjin,305,299.0,3
2020-12-28,China,Tianjin,306,300.0,3
2020-12-29,China,Tianjin,309,300.0,3
2020-12-30,China,Tianjin,309,300.0,3
2020-12-31,China,Tianjin,309,300.0,3
2021-01-01,China,Tianjin,312,300.0,3
2021-01-02,China,Tianjin,313,300.0,3
2021-01-03,China,Tianjin,314,300.0,3
2021-01-04,China,Tianjin,315,300.0,3
2021-01-05,China,Tianjin,316,301.0,3
2021-01-06,China,Tianjin,316,301.0,3
2021-01-07,China,Tianjin,316,302.0,3
2021-01-08,China,Tianjin,316,303.0,3
2021-01-09,China,Tianjin,320,303.0,3
2021-01-10,China,Tianjin,322,303.0,3
2021-01-11,China,Tianjin,324,304.0,3
2021-01-12,China,Tianjin,324,304.0,3
2021-01-13,China,Tianjin,324,305.0,3
2021-01-14,China,Tianjin,324,305.0,3
2021-01-15,China,Tianjin,327,305.0,3
2021-01-16,China,Tianjin,328,306.0,3
2021-01-17,China,Tianjin,329,306.0,3
2021-01-18,China,Tianjin,329,306.0,3
2021-01-19,China,Tianjin,330,307.0,3
2021-01-20,China,Tianjin,335,308.0,3
2021-01-21,China,Tianjin,335,308.0,3
2021-01-22,China,Tianjin,335,309.0,3
2021-01-23,China,Tianjin,336,309.0,3
2021-01-24,China,Tianjin,338,309.0,3
2021-01-25,China,Tianjin,338,310.0,3
2021-01-26,China,Tianjin,340,311.0,3
2021-01-27,China,Tianjin,342,312.0,3
2021-01-28,China,Tianjin,343,313.0,3
2021-01-29,China,Tianjin,343,318.0,3
2021-01-30,China,Tianjin,343,319.0,3
2021-01-31,China,Tianjin,344,319.0,3
2021-02-01,China,Tianjin,344,319.0,3
2021-02-02,China,Tianjin,344,319.0,3
2021-02-03,China,Tianjin,344,323.0,3
2021-02-04,China,Tianjin,345,324.0,3
2021-02-05,China,Tianjin,346,327.0,3
2021-02-06,China,Tianjin,346,328.0,3
2021-02-07,China,Tianjin,346,328.0,3
2021-02-08,China,Tianjin,346,328.0,3
2021-02-09,China,Tianjin,347,328.0,3
2021-02-10,China,Tianjin,347,329.0,3
2021-02-11,China,Tianjin,347,329.0,3
2021-02-12,China,Tianjin,348,330.0,3
2021-02-13,China,Tianjin,348,331.0,3
2021-02-14,China,Tianjin,349,331.0,3
2021-02-15,China,Tianjin,349,331.0,3
2021-02-16,China,Tianjin,349,333.0,3
2021-02-17,China,Tianjin,349,334.0,3
2021-02-18,China,Tianjin,351,334.0,3
2021-02-19,China,Tianjin,351,335.0,3
2021-02-20,China,Tianjin,351,335.0,3
2021-02-21,China,Tianjin,352,335.0,3
2021-02-22,China,Tianjin,352,335.0,3
2021-02-23,China,Tianjin,353,336.0,3
2021-02-24,China,Tianjin,354,337.0,3
2021-02-25,China,Tianjin,354,337.0,3
2021-02-26,China,Tianjin,355,337.0,3
2021-02-27,China,Tianjin,356,337.0,3
2021-02-28,China,Tianjin,356,337.0,3
2021-03-01,China,Tianjin,357,338.0,3
2021-03-02,China,Tianjin,357,338.0,3
2021-03-03,China,Tianjin,357,339.0,3
2021-03-04,China,Tianjin,358,339.0,3
2021-03-05,China,Tianjin,361,341.0,3
2021-03-06,China,Tianjin,361,343.0,3
2021-03-07,China,Tianjin,361,343.0,3
2021-03-08,China,Tianjin,361,343.0,3
2021-03-09,China,Tianjin,361,343.0,3
2021-03-10,China,Tianjin,361,343.0,3
2021-03-11,China,Tianjin,361,343.0,3
2021-03-12,China,Tianjin,362,344.0,3
2021-03-13,China,Tianjin,362,344.0,3
2021-03-14,China,Tianjin,363,344.0,3
2021-03-15,China,Tianjin,364,344.0,3
2021-03-16,China,Tianjin,364,344.0,3
2021-03-17,China,Tianjin,367,345.0,3
2021-03-18,China,Tianjin,368,345.0,3
2021-03-19,China,Tianjin,368,347.0,3
2021-03-20,China,Tianjin,370,347.0,3
2021-03-21,China,Tianjin,370,351.0,3
2021-03-22,China,Tianjin,370,351.0,3
2021-03-23,China,Tianjin,372,351.0,3
2021-03-24,China,Tianjin,372,351.0,3
2021-03-25,China,Tianjin,372,353.0,3
2021-03-26,China,Tianjin,372,354.0,3
2021-03-27,China,Tianjin,373,354.0,3
2021-03-28,China,Tianjin,373,355.0,3
2021-03-29,China,Tianjin,373,356.0,3
2021-03-30,China,Tianjin,373,357.0,3
2021-03-31,China,Tianjin,373,358.0,3
2021-04-01,China,Tianjin,373,360.0,3
2021-04-02,China,Tianjin,373,360.0,3
2021-04-03,China,Tianjin,374,360.0,3
2021-04-04,China,Tianjin,375,362.0,3
2021-04-05,China,Tianjin,375,364.0,3
2021-04-06,China,Tianjin,375,364.0,3
2021-04-07,China,Tianjin,375,366.0,3
2021-04-08,China,Tianjin,375,366.0,3
2021-04-09,China,Tianjin,375,366.0,3
2021-04-10,China,Tianjin,376,366.0,3
2021-04-11,China,Tianjin,376,366.0,3
2021-04-12,China,Tianjin,376,368.0,3
2021-04-13,China,Tianjin,377,369.0,3
2021-04-14,China,Tianjin,377,369.0,3
2021-04-15,China,Tianjin,377,369.0,3
2021-04-16,China,Tianjin,379,369.0,3
2021-04-17,China,Tianjin,379,370.0,3
2021-04-18,China,Tianjin,380,370.0,3
2021-04-19,China,Tianjin,380,370.0,3
2021-04-20,China,Tianjin,382,370.0,3
2021-04-21,China,Tianjin,383,370.0,3
2021-04-22,China,Tianjin,383,372.0,3
2021-04-23,China,Tianjin,383,372.0,3
2021-04-24,China,Tianjin,384,372.0,3
2021-04-25,China,Tianjin,384,372.0,3
2021-04-26,China,Tianjin,384,372.0,3
2021-04-27,China,Tianjin,385,373.0,3
2021-04-28,China,Tianjin,385,374.0,3
2021-04-29,China,Tianjin,385,374.0,3
2021-04-30,China,Tianjin,385,374.0,3
2021-05-01,China,Tianjin,385,374.0,3
2021-05-02,China,Tianjin,385,374.0,3
2021-05-03,China,Tianjin,385,374.0,3
2021-05-04,China,Tianjin,386,376.0,3
2021-05-05,China,Tianjin,386,377.0,3
2021-05-06,China,Tianjin,386,377.0,3
2021-05-07,China,Tianjin,387,377.0,3
2021-05-08,China,Tianjin,387,377.0,3
2021-05-09,China,Tianjin,387,378.0,3
2021-05-10,China,Tianjin,387,378.0,3
2021-05-11,China,Tianjin,387,378.0,3
2021-05-12,China,Tianjin,388,378.0,3
2021-05-13,China,Tianjin,388,379.0,3
2021-05-14,China,Tianjin,388,379.0,3
2021-05-15,China,Tianjin,388,379.0,3
2021-05-16,China,Tianjin,388,379.0,3
2021-05-17,China,Tianjin,388,379.0,3
2021-05-18,China,Tianjin,388,379.0,3
2021-05-19,China,Tianjin,389,379.0,3
2021-05-20,China,Tianjin,389,379.0,3
2021-05-21,China,Tianjin,389,379.0,3
2021-05-22,China,Tianjin,390,379.0,3
2021-05-23,China,Tianjin,391,379.0,3
2021-05-24,China,Tianjin,393,379.0,3
2021-05-25,China,Tianjin,393,379.0,3
2021-05-26,China,Tianjin,393,379.0,3
2021-05-27,China,Tianjin,393,379.0,3
2021-05-28,China,Tianjin,393,380.0,3
2021-05-29,China,Tianjin,393,380.0,3
2021-05-30,China,Tianjin,393,381.0,3
2021-05-31,China,Tianjin,393,381.0,3
2021-06-01,China,Tianjin,393,382.0,3
2021-06-02,China,Tianjin,393,383.0,3
2021-06-03,China,Tianjin,393,385.0,3
2021-06-04,China,Tianjin,393,385.0,3
2021-06-05,China,Tianjin,394,385.0,3
2021-06-06,China,Tianjin,394,385.0,3
2021-06-07,China,Tianjin,395,385.0,3
2021-06-08,China,Tianjin,395,385.0,3
2021-06-09,China,Tianjin,395,385.0,3
2021-06-10,China,Tianjin,395,385.0,3
2021-06-11,China,Tianjin,396,385.0,3
2021-06-12,China,Tianjin,398,385.0,3
2021-06-13,China,Tianjin,398,385.0,3
2021-06-14,China,Tianjin,398,385.0,3
2021-06-15,China,Tianjin,398,385.0,3
2021-06-16,China,Tianjin,398,385.0,3
2021-06-17,China,Tianjin,399,385.0,3
2021-06-18,China,Tianjin,399,385.0,3
2021-06-19,China,Tianjin,399,385.0,3
2021-06-20,China,Tianjin,399,385.0,3
2021-06-21,China,Tianjin,399,385.0,3
2021-06-22,China,Tianjin,399,385.0,3
2021-06-23,China,Tianjin,399,386.0,3
2021-06-24,China,Tianjin,400,386.0,3
2021-06-25,China,Tianjin,400,386.0,3
2021-06-26,China,Tianjin,401,387.0,3
2021-06-27,China,Tianjin,401,388.0,3
2021-06-28,China,Tianjin,401,389.0,3
2021-06-29,China,Tianjin,401,389.0,3
2021-06-30,China,Tianjin,401,390.0,3
2021-07-01,China,Tianjin,401,390.0,3
2021-07-02,China,Tianjin,401,391.0,3
2021-07-03,China,Tianjin,402,391.0,3
2021-07-04,China,Tianjin,402,391.0,3
2021-07-05,China,Tianjin,402,391.0,3
2021-07-06,China,Tianjin,404,391.0,3
2021-07-07,China,Tianjin,404,391.0,3
2021-07-08,China,Tianjin,404,391.0,3
2021-07-09,China,Tianjin,406,391.0,3
2021-07-10,China,Tianjin,406,391.0,3
2021-07-11,China,Tianjin,406,391.0,3
2021-07-12,China,Tianjin,407,391.0,3
2021-07-13,China,Tianjin,408,392.0,3
2021-07-14,China,Tianjin,408,392.0,3
2021-07-15,China,Tianjin,412,392.0,3
2021-07-16,China,Tianjin,412,392.0,3
2021-07-17,China,Tianjin,412,394.0,3
2021-07-18,China,Tianjin,412,395.0,3
2021-07-19,China,Tianjin,415,395.0,3
2021-07-20,China,Tianjin,415,395.0,3
2021-07-21,China,Tianjin,415,395.0,3
2021-07-22,China,Tianjin,416,396.0,3
2021-07-23,China,Tianjin,417,396.0,3
2021-07-24,China,Tianjin,418,398.0,3
2021-07-25,China,Tianjin,418,398.0,3
2021-07-26,China,Tianjin,418,398.0,3
2021-07-27,China,Tianjin,419,398.0,3
2021-07-28,China,Tianjin,419,398.0,3
2021-07-29,China,Tianjin,419,398.0,3
2021-07-30,China,Tianjin,422,399.0,3
2021-07-31,China,Tianjin,425,400.0,3
2021-08-01,China,Tianjin,425,400.0,3
2021-08-02,China,Tianjin,428,400.0,3
2021-08-03,China,Tianjin,429,400.0,3
2021-08-04,China,Tianjin,429,400.0,3
2021-08-05,China,Tianjin,430,0.0,3
2021-08-06,China,Tianjin,435,0.0,3
2021-08-07,China,Tianjin,435,0.0,3
2021-08-08,China,Tianjin,435,0.0,3
2021-08-09,China,Tianjin,435,0.0,3
2021-08-10,China,Tianjin,436,0.0,3
2021-08-11,China,Tianjin,436,0.0,3
2021-08-12,China,Tianjin,436,0.0,3
2021-08-13,China,Tianjin,438,0.0,3
2021-08-14,China,Tianjin,441,0.0,3
2021-08-15,China,Tianjin,442,0.0,3
2021-08-16,China,Tianjin,442,0.0,3
2021-08-17,China,Tianjin,445,0.0,3
2021-08-18,China,Tianjin,456,0.0,3
2021-08-19,China,Tianjin,457,0.0,3
2021-08-20,China,Tianjin,458,0.0,3
2021-08-21,China,Tianjin,459,0.0,3
2021-08-22,China,Tianjin,462,0.0,3
2021-08-23,China,Tianjin,463,0.0,3
2021-08-24,China,Tianjin,464,0.0,3
2021-08-25,China,Tianjin,465,0.0,3
2021-08-26,China,Tianjin,466,0.0,3
2021-08-27,China,Tianjin,466,0.0,3
2021-08-28,China,Tianjin,470,0.0,3
2021-08-29,China,Tianjin,472,0.0,3
2021-08-30,China,Tianjin,473,0.0,3
2021-08-31,China,Tianjin,475,0.0,3
2021-09-01,China,Tianjin,475,0.0,3
2021-09-02,China,Tianjin,475,0.0,3
2021-09-03,China,Tianjin,476,0.0,3
2021-09-04,China,Tianjin,478,0.0,3
2021-09-05,China,Tianjin,478,0.0,3
2021-09-06,China,Tianjin,478,0.0,3
2021-09-07,China,Tianjin,478,0.0,3
2021-09-08,China,Tianjin,478,0.0,3
2021-09-09,China,Tianjin,478,0.0,3
2021-09-10,China,Tianjin,478,0.0,3
2021-09-11,China,Tianjin,479,0.0,3
2021-09-12,China,Tianjin,479,0.0,3
2021-09-13,China,Tianjin,479,0.0,3
2021-09-14,China,Tianjin,480,0.0,3
2021-09-15,China,Tianjin,480,0.0,3
2021-09-16,China,Tianjin,480,0.0,3
2021-09-17,China,Tianjin,480,0.0,3
2021-09-18,China,Tianjin,481,0.0,3
2021-09-19,China,Tianjin,481,0.0,3
2021-09-20,China,Tianjin,481,0.0,3
2021-09-21,China,Tianjin,481,0.0,3
2021-09-22,China,Tianjin,484,0.0,3
2021-09-23,China,Tianjin,484,0.0,3
2021-09-24,China,Tianjin,485,0.0,3
2021-09-25,China,Tianjin,485,0.0,3
2021-09-26,China,Tianjin,486,0.0,3
2021-09-27,China,Tianjin,487,0.0,3
2021-09-28,China,Tianjin,487,0.0,3
2021-09-29,China,Tianjin,487,0.0,3
2021-09-30,China,Tianjin,487,0.0,3
2021-10-01,China,Tianjin,490,0.0,3
2021-10-02,China,Tianjin,490,0.0,3
2021-10-03,China,Tianjin,490,0.0,3
2021-10-04,China,Tianjin,490,0.0,3
2021-10-05,China,Tianjin,490,0.0,3
2021-10-06,China,Tianjin,490,0.0,3
2021-10-07,China,Tianjin,492,0.0,3
2021-10-08,China,Tianjin,494,0.0,3
2021-10-09,China,Tianjin,494,0.0,3
2021-10-10,China,Tianjin,494,0.0,3
2021-10-11,China,Tianjin,494,0.0,3
2021-10-12,China,Tianjin,495,0.0,3
2021-10-13,China,Tianjin,498,0.0,3
2021-10-14,China,Tianjin,500,0.0,3
2021-10-15,China,Tianjin,500,0.0,3
